DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp2010,Night_Land_Surface_Temp2015,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
SN201400000001,SNGE71FL,SN,2014.0,1.0,SN2014DHS,236570.140625,272002.0625,317609.0,51.95000076293945,62.33333206176758,60.31666564941406,49.224998474121094,10.477311134338379,11.91082763671875,11.416403770446777,9.812292098999023,0.8173866271972656,0.8220028877258301,0.8343220710754394,30.757272720336914,30.86833381652832,30.63166618347168,30.380908966064453,10.550000190734863,12.058333396911621,11.375,10.966667175292969,4,186,173,173,290,403,365,365,0.0,0.0,0.0,0.0,62.2,1702.102294921875,-9999,-9999,0.016289335197553382,0.09397544221026846,0.2677624640680326,25.62636375427246,26.18833351135254,26.211666107177734,25.844621658325195,8.156317392985025,0.5577524105707804,71.86224365234375,0.0,1502.5074869791667,0.08003030717372894,0.04735692963004112,0.049671728163957596,0.05309440195560455,0.04636886343359947,0.025718485936522484,0.026911724358797073,0.028831595554947853,30.641666412353516,32.141666412353516,31.950000762939453,31.21666717529297,25.34166717529297,26.08333396911621,26.225000381469727,25.700000762939453,20.09166717529297,20.08333396911621,20.575000762939453,20.25,41.33271257267442,21.79166603088379,21.308332443237305,20.495454788208008,21.508333206176758,21.79166603088379,21.308332443237305,4.958333492279053,5.233333587646484,5.2833333015441895,5.016666889190674,1544.907317,105907.2627,545.6432882,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.31888699531555176,3.0,3.0,3.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.833333333333332,0.0,1717.2242838541667,1962.5006510416667,2256.4309895833335,2634.7698567708335,99016.59375,113159.4140625,130107.6953125,151923.0,10144.586538461539,11593.564903846154,13329.973557692309,15565.026442307691,5.949999809265137,7.826666355133057,7.954166412353516,6.1533331871032715
SN201400000002,SNGE71FL,SN,2014.0,2.0,SN2014DHS,313054.5625,359941.84375,420293.75,51.95000076293945,62.33333206176758,60.31666564941406,49.224998474121094,10.477311134338379,11.91082763671875,11.416403770446777,9.812292098999023,0.9037557442982992,0.9109112421671549,0.9187024434407552,30.757272720336914,30.86833381652832,30.63166618347168,30.380908966064453,10.550000190734863,12.058333396911621,11.375,10.966667175292969,4.0,186,173,173,290,403,365,365,0.0,0.0,0.0,0.0,63.92307692307692,1702.102294921875,5,0.5116475224494934,0.016289335197553382,0.09397544221026846,0.2677624640680326,25.62636375427246,26.18833351135254,26.211666107177734,25.844621658325195,6.129339490618024,0.47807349477495464,1.1122177668980189,0.0,6.50566155569894,0.08003030717372894,0.04735692963004112,0.049671728163957596,0.05309440195560455,0.04636886343359947,0.025718485936522484,0.026911724358797073,0.028831595554947853,30.641666412353516,32.141666412353516,31.950000762939453,31.21666717529297,25.34166717529297,26.08333396911621,26.225000381469727,25.700000762939453,20.09166717529297,20.08333396911621,20.575000762939453,20.25,40.68360216864224,21.79166603088379,21.308332443237305,20.495454788208008,21.508333206176758,21.79166603088379,21.308332443237305,4.958333492279053,5.233333587646484,5.2833333015441895,5.016666889190674,2362.478868,106576.4808,1500.829426,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.39549116654829547,3.0,3.0,3.0,22.30422592163086,27.060564041137695,22.930986404418945,21.418310165405273,21.47887420654297,26.53943634033203,25.28591537475586,21.721126556396484,23.078872680664062,25.605634689331055,27.48309898376465,27.484506607055664,19.857142857142858,0.0,1834.3447916666667,2096.3497395833333,2410.327604166667,2814.4703125,115474.59375,131968.15625,151733.484375,177174.796875,10144.5859375,11593.565848214286,13329.97544642857,15565.025669642857,5.949999809265137,7.826666355133057,7.954166412353516,6.1533331871032715
SN201400000003,SNGE71FL,SN,2014.0,3.0,SN2014DHS,268547.6875,308769.03125,360540.75,51.95000076293945,62.33333206176758,60.31666564941406,49.224998474121094,10.477311134338379,11.91082763671875,11.416403770446777,9.812292098999023,0.9905985832214356,0.9907371520996093,0.9906009674072266,30.757272720336914,30.86833381652832,30.63166618347168,30.380908966064453,10.550000190734863,12.058333396911621,11.375,10.966667175292969,4,934,1023,1040,1044,1025,967,964,0.0,0.0,0.0,0.0,77.28571428571429,1702.102294921875,5.0,0.5116475224494934,0.015905119164474218,0.08926903696659719,0.248602858044985,25.62636375427246,26.18833351135254,26.211666107177734,25.844621658325195,0.0,0.0,0.0,0.0,0.0,0.07746735960245132,0.04646063596010208,0.04871466010808945,0.05102463439106941,0.04448830336332321,0.025113899260759354,0.026315687224268913,0.027588071301579475,30.641666412353516,32.141666412353516,31.950000762939453,31.21666717529297,25.34166717529297,26.08333396911621,26.225000381469727,25.700000762939453,20.09166717529297,20.08333396911621,20.575000762939453,20.25,33.63010515485491,21.79166603088379,21.308332443237305,20.495454788208008,21.508333206176758,21.79166603088379,21.308332443237305,4.958333492279053,5.233333587646484,5.2833333015441895,5.016666889190674,1432.591689,108436.2634,1432.472017,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.45779303142002653,3.0,3.0,3.0,22.30422592163086,27.060564041137695,22.930986404418945,21.418310165405273,21.47887420654297,26.53943634033203,25.28591537475586,21.721126556396484,23.078872680664062,25.605634689331055,27.48309898376465,27.484506607055664,8.142857142857142,0.0,1825.45234375,2086.186979166667,2398.64296875,2800.8263020833333,118210.453125,135094.78125,155328.375,181372.46875,10144.5859375,11593.564732142857,13329.974330357143,15565.026785714286,5.949999809265137,7.826666355133057,7.954166412353516,6.1533331871032715
SN201400000004,SNGE71FL,SN,2014.0,4.0,SN2014DHS,291324.4375,334957.125,391119.8125,51.95000076293945,62.33333206176758,60.31666564941406,49.224998474121094,10.477311134338379,11.91082763671875,11.416403770446777,9.812292098999023,0.9837978803194486,0.984623175400954,0.9853385044978216,30.757272720336914,30.86833381652832,30.63166618347168,30.380908966064453,10.550000190734863,12.058333396911621,11.375,10.966667175292969,4,186,173,173,290,403,365,365,0.0,0.0,0.0,0.0,64.73333333333333,1702.102294921875,5.0,0.5116475224494934,0.01415525189771517,0.08078164701962993,0.22671945725181128,25.62636375427246,26.18833351135254,26.211666107177734,25.844621658325195,1.971412150065104,0.0,0.0,0.0,11.529362996419271,0.08399546891450882,0.05125560238957405,0.054469093680381775,0.05588772892951965,0.04896640405058861,0.02806566096842289,0.02978585660457611,0.030506689101457596,30.641666412353516,32.141666412353516,31.950000762939453,31.21666717529297,25.34166717529297,26.08333396911621,26.225000381469727,25.700000762939453,20.09166717529297,20.08333396911621,20.575000762939453,20.25,35.102949838789684,21.79166603088379,21.308332443237305,20.495454788208008,21.508333206176758,21.79166603088379,21.308332443237305,4.958333492279053,5.233333587646484,5.2833333015441895,5.016666889190674,3125.750065,109539.8656,2145.711442,412.0,211.0,440.0,386.0,515.0,564.0,606.0,0.45369482040405273,3.0,3.0,3.0,22.30422592163086,27.060564041137695,22.930986404418945,21.418310165405273,21.47887420654297,26.53943634033203,25.28591537475586,21.721126556396484,23.078872680664062,25.605634689331055,27.48309898376465,27.484506607055664,7.133333333333334,0.0,1567.4223958333334,1791.3020833333333,2059.5916666666667,2404.9260416666666,125412.6875,143325.734375,164792.125,192423.0,10144.585416666667,11593.566666666668,13329.975,15565.025,5.949999809265137,7.826666355133057,7.954166412353516,6.1533331871032715
SN201400000005,SNGE71FL,SN,2014.0,5.0,SN2014DHS,73070.0703125,84014.03125,98100.765625,51.95000076293945,62.33333206176758,60.31666564941406,49.224998474121094,10.477311134338379,11.91082763671875,11.416403770446777,9.812292098999023,0.8984272480010986,0.9176051616668701,0.9277454614639282,31.60636329650879,31.498332977294922,30.983333587646484,30.5483341217041,10.550000190734863,12.058333396911621,11.375,10.966667175292969,4.0,682,672,744,843,943,893,945,0.0,0.0,0.0,0.0,63.2,1702.102294921875,5,0.5116475224494934,0.01415525189771517,0.08078164701962993,0.22671945725181128,25.64272689819336,26.40916633605957,26.288333892822266,25.717500686645508,5.786664962768555,0.0,0.0,0.0,19.49949010213216,0.08399546891450882,0.05125560238957405,0.054469093680381775,0.05588772892951965,0.04896640405058861,0.02806566096842289,0.02978585660457611,0.030506689101457596,30.641666412353516,32.141666412353516,31.950000762939453,31.21666717529297,25.34166717529297,26.08333396911621,26.225000381469727,25.700000762939453,20.09166717529297,20.08333396911621,20.575000762939453,20.25,17.159089461616848,21.593334197998047,20.886667251586914,19.67909049987793,21.31999969482422,21.593334197998047,20.886667251586914,4.958333492279053,5.233333587646484,5.2833333015441895,5.016666889190674,1105.283341,112200.8267,383.0939054,412,211,440,386,515,564,606,0.8104513883590698,3.0,3.0,3.0,22.30422592163086,27.060564041137695,22.930986404418945,21.418310165405273,21.47887420654297,26.53943634033203,25.28591537475586,21.721126556396484,23.078872680664062,25.605634689331055,27.48309898376465,27.484506607055664,14.0,0.0,566.05322265625,646.9043412642045,743.7935014204545,868.5062144886364,98267.703125,112303.546875,129123.6484375,150773.9375,10144.5859375,11593.56640625,13329.973958333334,15565.026041666666,5.949999809265137,7.826666355133057,7.954166412353516,6.1533331871032715
SN201400000006,SNGE71FL,SN,2014.0,6.0,SN2014DHS,280721.65625,322766.3125,376884.96875,51.95000076293945,62.33333206176758,60.31666564941406,49.224998474121094,10.477311134338379,11.91082763671875,11.416403770446777,9.812292098999023,0.9791503633771624,0.9791503633771624,0.9784401484898159,31.60636329650879,31.498332977294922,30.983333587646484,30.5483341217041,10.550000190734863,12.058333396911621,11.375,10.966667175292969,4,682,672,744,843,943,893,945,0.0,0.0,0.0,0.0,81.8,1702.102294921875,5.0,0.5116475224494934,0.015905119164474218,0.08926903696659719,0.248602858044985,25.64272689819336,26.40916633605957,26.288333892822266,25.717500686645508,0.0,0.0,0.0,0.0,0.0,0.07746735960245132,0.04646063596010208,0.04871466010808945,0.05102463439106941,0.04448830336332321,0.025113899260759354,0.026315687224268913,0.027588071301579475,30.641666412353516,32.141666412353516,31.950000762939453,31.21666717529297,25.34166717529297,26.08333396911621,26.225000381469727,25.700000762939453,20.09166717529297,20.08333396911621,20.575000762939453,20.25,36.17782242571721,21.593334197998047,20.886667251586914,19.67909049987793,21.31999969482422,21.593334197998047,20.886667251586914,4.958333492279053,5.233333587646484,5.2833333015441895,5.016666889190674,3167.533147,111306.6404,2882.931569,412,211,440,386,515,564,606,0.43501631418863934,3.0,3.0,3.0,22.30422592163086,27.060564041137695,22.930986404418945,21.418310165405273,21.47887420654297,26.53943634033203,25.28591537475586,21.721126556396484,23.078872680664062,25.605634689331055,27.48309898376465,27.484506607055664,7.466666666666667,0.0,1642.0739583333334,1876.61640625,2157.6838541666666,2519.465625,126639.359375,144727.609375,166403.96875,194305.125,10144.586458333333,11593.564583333333,13329.973958333334,15565.026041666666,5.949999809265137,7.826666355133057,7.954166412353516,6.1533331871032715
SN201400000007,SNGE71FL,SN,2014.0,7.0,SN2014DHS,215931.171875,248271.953125,289900.03125,51.95000076293945,62.33333206176758,60.31666564941406,49.224998474121094,10.477311134338379,11.91082763671875,11.416403770446777,9.812292098999023,0.7308169878446139,0.7414277883676382,0.7482288067157452,30.842727661132812,31.081666946411133,30.184999465942383,29.93666648864746,10.550000190734863,12.058333396911621,11.375,10.966667175292969,4.0,800,720,764,905,886,844,867,0.0,0.0,0.0,0.0,86.14285714285714,1702.102294921875,5,0.5116475224494934,0.019932651083565844,0.09985999805185192,0.26890808420065193,25.03545379638672,25.8125,25.629167556762695,25.15166664123535,0.0,0.0,0.0,0.0,0.0,0.09769575297832489,0.05908738821744919,0.059482015669345856,0.06049318611621857,0.057981226593256,0.032434869557619095,0.0324108824133873,0.03298744186758995,30.641666412353516,32.141666412353516,31.950000762939453,31.21666717529297,25.34166717529297,26.08333396911621,26.225000381469727,25.700000762939453,20.09166717529297,20.08333396911621,20.575000762939453,20.25,19.492484537760415,21.073333740234375,20.366666793823242,19.228181838989258,20.543333053588867,21.073333740234375,20.366666793823242,4.958333492279053,5.233333587646484,5.2833333015441895,5.016666889190674,1894.355481,111423.8901,1719.481578,493,265,516,466,626,619,712,0.5037911588495428,3.0,3.0,3.0,22.30422592163086,27.060564041137695,22.930986404418945,21.418310165405273,21.47887420654297,26.53943634033203,25.28591537475586,21.721126556396484,23.078872680664062,25.605634689331055,27.48309898376465,27.484506607055664,7.083333333333333,0.0,1477.6890625,1688.7518229166667,1941.68203125,2267.2463541666666,108680.9765625,124204.21875,142806.71875,166751.125,10621.872767857143,12139.029017857143,13957.1328125,16297.330357142857,5.949999809265137,7.826666355133057,7.954166412353516,6.1533331871032715
SN201400000008,SNGE71FL,SN,2014.0,8.0,SN2014DHS,148710.890625,170983.84375,199652.9375,51.95000076293945,62.33333206176758,60.31666564941406,49.224998474121094,10.477311134338379,11.91082763671875,11.416403770446777,9.812292098999023,0.6599926081570712,0.6725384105335582,0.6745358813892711,-9999,-9999,-9999,-9999,10.550000190734863,12.058333396911621,11.375,10.966667175292969,4.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,0.0,0.0,87.5,-9999,-9999,-9999,0.019932651083565844,0.09985999805185192,0.26890808420065193,-9999,-9999,-9999,-9999,0.0,0.0,0.0,0.0,0.0,0.09769575297832489,0.05908738821744919,0.059482015669345856,0.06049318611621857,0.057981226593256,0.032434869557619095,0.0324108824133873,0.03298744186758995,30.641666412353516,32.141666412353516,31.950000762939453,31.21666717529297,25.34166717529297,26.08333396911621,26.225000381469727,25.700000762939453,20.09166717529297,20.08333396911621,20.575000762939453,20.25,15.049342228816105,-9999,-9999,-9999,-9999,-9999,-9999,4.958333492279053,5.233333587646484,5.2833333015441895,5.016666889190674,1200.62397,111730.7383,1194.517843,493.0,265.0,516.0,466.0,626.0,619.0,712.0,0.5214303135871887,3.0,3.0,3.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.6,0.0,1347.878173828125,1540.3995768229167,1771.1106770833333,2068.0751953125,91708.0078125,104806.9765625,120504.28125,140709.15625,11183.3828125,12780.744791666666,14694.9609375,17158.852864583332,5.949999809265137,7.826666355133057,7.954166412353516,6.1533331871032715
SN201400000009,SNGE71FL,SN,2014.0,9.0,SN2014DHS,305977.4375,351804.75,410792.34375,51.95000076293945,62.33333206176758,60.31666564941406,49.224998474121094,10.477311134338379,11.91082763671875,11.416403770446777,9.812292098999023,0.9143158594767252,0.9152293999989828,0.9207844734191895,31.062726974487305,30.864999771118164,30.128334045410156,30.058332443237305,10.550000190734863,12.058333396911621,11.375,10.966667175292969,4.0,208.0,199.0,209.0,213.0,221.0,197.0,186.0,0.0,0.0,0.0,0.0,87.0,1702.102294921875,5,-9999,0.01691988369000412,0.0877642021277042,0.23119401643990353,25.03636360168457,25.59666633605957,25.5575008392334,25.143333435058594,0.0,0.0,0.0,0.0,0.0,0.08864880353212357,0.0518532320857048,0.05134015530347824,0.052211467176675797,0.04941058158874512,0.027022898197174072,0.026640769094228745,0.027120061218738556,30.641666412353516,32.141666412353516,31.950000762939453,31.21666717529297,25.34166717529297,26.08333396911621,26.225000381469727,25.700000762939453,20.09166717529297,20.08333396911621,20.575000762939453,20.25,13.517158940153301,20.986665725708008,20.22833251953125,19.010000228881836,20.328332901000977,20.986665725708008,20.22833251953125,4.958333492279053,5.233333587646484,5.2833333015441895,5.016666889190674,1360.087473,110485.6937,1367.148363,482.0,273.0,532.0,466.0,652.0,629.0,733.0,0.20620226860046387,3.0,3.0,3.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.5454545454545454,0.0,3112.1744791666665,3556.695833333333,4089.3947916666666,4775.06875,110743.34375,126561.234375,145516.734375,169915.34375,11812.603365384615,13499.841346153846,15521.758413461539,18124.27283653846,5.949999809265137,7.826666355133057,7.954166412353516,6.1533331871032715
SN201400000010,SNGE71FL,SN,2014.0,10.0,SN2014DHS,118466.4375,136209.5625,159048.0,51.95000076293945,62.33333206176758,60.31666564941406,49.224998474121094,10.477311134338379,11.91082763671875,11.416403770446777,9.812292098999023,0.8326369065504807,0.8338302465585562,0.8355599916898288,31.062726974487305,30.864999771118164,30.128334045410156,30.058332443237305,10.550000190734863,12.058333396911621,11.375,10.966667175292969,4.0,208,199,209,213,221,197,186,0.0,0.0,0.0,0.0,92.2,1702.102294921875,5,-9999,0.023231269234951772,0.1081386760113289,0.28029176856046717,25.03636360168457,25.59666633605957,25.5575008392334,25.143333435058594,0.0,14.077605183919271,0.0,0.0,0.0,0.10002682358026505,0.061030976474285126,0.05855277180671692,0.05762137845158577,0.0571182444691658,0.032315444201231,0.030700212344527245,0.030206678435206413,30.641666412353516,32.141666412353516,31.950000762939453,31.21666717529297,25.34166717529297,26.08333396911621,26.225000381469727,25.700000762939453,20.09166717529297,20.08333396911621,20.575000762939453,20.25,4.6506149049789185,20.986665725708008,20.22833251953125,19.010000228881836,20.328332901000977,20.986665725708008,20.22833251953125,4.958333492279053,5.233333587646484,5.2833333015441895,5.016666889190674,2361.592561,108968.2798,2517.947285,482,273,532,466,652,629,733,0.21573875631604875,3.0,3.0,3.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.866666666666666,0.0,902.8328776041667,1031.7871744791667,1186.321484375,1385.23359375,179323.296875,204936.453125,235630.53125,275139.125,14413.909375,16472.680208333335,18939.854166666668,22115.529166666667,5.949999809265137,7.826666355133057,7.954166412353516,6.1533331871032715
